sample	role	relative_path	source_path	size_bytes	status
PP1	feature_assignment_qc	PP1/run/cr_assign/CRISPR_Guide_Capture/grna_pp1/PolyIII/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/CRISPR_Guide_Capture/grna_pp1/PolyIII/stats.txt	830	present
PP1	feature_assignment_qc	PP1/run/cr_assign/CRISPR_Guide_Capture/grna_pp1/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/CRISPR_Guide_Capture/grna_pp1/assignBarcodes.api_run.txt	3243	present
PP1	feature_assignment_qc	PP1/run/cr_assign/CRISPR_Guide_Capture/grna_pp1/whitelist.normalized.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/CRISPR_Guide_Capture/grna_pp1/whitelist.normalized.txt	62668800	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/barcodes.txt	1915220	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/deduped_counts_histograms.txt	286329	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/feature_sequences.txt	5703261	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/features.txt	2102706	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered/barcodes.txt	217651	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered/features.txt	2102706	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered/stats.txt	829	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/filtered_barcodes.txt	135898	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/LARRY/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/LARRY/stats.txt	826	present
PP1	feature_assignment_qc	PP1/run/cr_assign/Custom/larry_pp1/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/cr_assign/Custom/larry_pp1/assignBarcodes.api_run.txt	2935	present
PP1	crispr_calls	PP1/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	395337	present
PP1	crispr_calls	PP1/run/outs/crispr_analysis/protospacer_calls_summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/outs/crispr_analysis/protospacer_calls_summary.csv	621	present
PP1	crispr_calls	PP1/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	264	present
PP1	crispr_calls	PP1/run/outs/crispr_analysis/protospacer_umi_thresholds.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/run/outs/crispr_analysis/protospacer_umi_thresholds.json	481	present
PP1	primary_h5ad	PP1/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	3183020360	present
PP1	primary_h5ad	PP1/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	2615764737	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/summary.txt	21161	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	21167	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	399	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3746123	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	173986	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	614819	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	36043	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	251959	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	1676	present
PP1	downstream_qc	PP1/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_083049.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_083049.log	25005	present
PP1	cellbender_qc	PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	587	present
PP1	cellbender_qc	PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	213408	present
PP1	cellbender_qc	PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1097190	present
PP1	cellbender_qc	PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	23822	present
PP1	cellbender_qc	PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	126320	present
PP1	feature_h5ad	PP1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp1/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp1/filtered_feature_library.h5ad	1608328	present
PP1	feature_h5ad	PP1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp1/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp1/raw_feature_library.h5ad	19981187	present
PP1	feature_h5ad	PP1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp1/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp1/filtered_feature_library.h5ad	20256636	present
PP1	feature_h5ad	PP1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp1/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp1/raw_feature_library.h5ad	30035624	present
PP1	feature_qc	PP1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp1/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp1/manifest.json	1859	present
PP1	feature_qc	PP1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp1/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp1/manifest.json	1685	present
PP2	sample_qc	PP2/RUN_COMMAND.sh	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/RUN_COMMAND.sh	4021	present
PP2	sample_qc	PP2/RUN_MANIFEST.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/RUN_MANIFEST.txt	594	present
PP2	sample_qc	PP2/SAMPLE_PIPELINE_COMPLETE.ok	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/SAMPLE_PIPELINE_COMPLETE.ok	3	present
PP2	sample_qc	PP2/pf_multi_config.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/pf_multi_config.csv	867	present
PP2	sample_qc	PP2/star.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/star.log	71241	present
PP2	sample_qc	PP2/downstream.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream.log	15278	present
PP2	sample_qc	PP2/prepare_velocyto.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/prepare_velocyto.log	569	present
PP2	sample_qc	PP2/remote_cellbender_driver.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/remote_cellbender_driver.log	5813	present
PP2	star_qc	PP2/run/Log.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Log.out	606557	present
PP2	star_qc	PP2/run/Log.final.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Log.final.out	3335	present
PP2	star_qc	PP2/run/Log.progress.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Log.progress.out	2488	present
PP2	star_qc	PP2/run/Solo.out/Barcodes.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Solo.out/Barcodes.stats	792	present
PP2	star_qc	PP2/run/outs/velocyto_feature_bc_matrix_manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/outs/velocyto_feature_bc_matrix_manifest.json	883	present
PP2	solo_qc	PP2/run/Solo.out/GeneFull/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Solo.out/GeneFull/Summary.csv	689	present
PP2	solo_qc	PP2/run/Solo.out/Velocyto/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Solo.out/Velocyto/Summary.csv	339	present
PP2	solo_qc	PP2/run/Solo.out/GeneFull/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Solo.out/GeneFull/Features.stats	726	present
PP2	solo_qc	PP2/run/Solo.out/Velocyto/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Solo.out/Velocyto/Features.stats	726	present
PP2	solo_qc	PP2/run/Solo.out/GeneFull/UMIperCellSorted.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/Solo.out/GeneFull/UMIperCellSorted.txt	4975904	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/barcodes.txt	3441514	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/deduped_counts_histograms.txt	63754	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/feature_sequences.txt	31750	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/features.txt	171	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered/barcodes.txt	441388	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered/features.txt	171	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered/stats.txt	834	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/filtered_barcodes.txt	58871	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/PolyIII/stats.txt	830	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/assignBarcodes.api_run.txt	3243	present
PP2	feature_assignment_qc	PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/whitelist.normalized.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/CRISPR_Guide_Capture/grna_pp2/whitelist.normalized.txt	62668800	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/barcodes.txt	2764302	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/deduped_counts_histograms.txt	380663	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/feature_sequences.txt	5536834	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/features.txt	2102706	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered/barcodes.txt	441286	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered/features.txt	2102706	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered/stats.txt	833	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/filtered_barcodes.txt	242777	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/LARRY/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/LARRY/stats.txt	829	present
PP2	feature_assignment_qc	PP2/run/cr_assign/Custom/larry_pp2/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/cr_assign/Custom/larry_pp2/assignBarcodes.api_run.txt	2935	present
PP2	crispr_calls	PP2/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	790549	present
PP2	crispr_calls	PP2/run/outs/crispr_analysis/protospacer_calls_summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/outs/crispr_analysis/protospacer_calls_summary.csv	628	present
PP2	crispr_calls	PP2/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	263	present
PP2	crispr_calls	PP2/run/outs/crispr_analysis/protospacer_umi_thresholds.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/run/outs/crispr_analysis/protospacer_umi_thresholds.json	480	present
PP2	primary_h5ad	PP2/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	4263897265	present
PP2	primary_h5ad	PP2/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	3805100285	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/summary.txt	21174	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	21174	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	398	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3837450	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	174692	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	1230391	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	100054	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	501486	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	1676	present
PP2	downstream_qc	PP2/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_103250.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_103250.log	32842	present
PP2	cellbender_qc	PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	present
PP2	cellbender_qc	PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	529321	present
PP2	cellbender_qc	PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1101073	present
PP2	cellbender_qc	PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	31659	present
PP2	cellbender_qc	PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	110394	present
PP2	feature_h5ad	PP2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp2/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp2/filtered_feature_library.h5ad	3234060	present
PP2	feature_h5ad	PP2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp2/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp2/raw_feature_library.h5ad	22253558	present
PP2	feature_h5ad	PP2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp2/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp2/filtered_feature_library.h5ad	23448544	present
PP2	feature_h5ad	PP2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp2/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp2/raw_feature_library.h5ad	36047856	present
PP2	feature_qc	PP2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp2/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_pp2/manifest.json	1859	present
PP2	feature_qc	PP2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp2/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/PP2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_pp2/manifest.json	1685	present
S5_1	sample_qc	S5_1/RUN_COMMAND.sh	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/RUN_COMMAND.sh	4056	present
S5_1	sample_qc	S5_1/RUN_MANIFEST.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/RUN_MANIFEST.txt	597	present
S5_1	sample_qc	S5_1/SAMPLE_PIPELINE_COMPLETE.ok	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/SAMPLE_PIPELINE_COMPLETE.ok	3	present
S5_1	sample_qc	S5_1/pf_multi_config.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/pf_multi_config.csv	876	present
S5_1	sample_qc	S5_1/star.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/star.log	60077	present
