dataset	sample	relative_path	bytes	source	source_mtime_utc	destination
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	947269	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-23T04:32:10Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	988273212	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-23T05:14:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad	1604860054	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-23T05:14:51Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3812162	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-23T04:36:10Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	209533	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-23T04:36:11Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	384674	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-23T04:29:04Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/summary.txt	14734	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-23T05:14:57Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	GRHL1-Day-6	GRHL1-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	1604860054	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/GRHL1-Day-6/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-23T05:14:42Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/GRHL1-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1046	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-23T05:24:10Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	35110	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-23T06:00:27Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	95921	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-23T05:51:28Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	643644	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-23T05:51:28Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-23T06:00:13Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1126564	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-23T06:00:27Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad	1551267094	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-23T06:00:34Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	933337454	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-23T06:00:48Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	38532	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-23T05:20:02Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	960210	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-23T05:20:02Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	1070013048	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-23T06:00:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad	1595521174	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-23T06:00:50Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3814709	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-23T05:24:12Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	189293	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-23T05:24:12Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	391229	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-23T05:16:50Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/summary.txt	14346	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-23T06:00:57Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	OVOL1-Day-6	OVOL1-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	1595521174	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/OVOL1-Day-6/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-23T06:00:41Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/OVOL1-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1050	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-23T06:04:54Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	35491	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-23T06:34:04Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	116106	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-23T06:30:11Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	656013	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-23T06:30:11Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	581	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-23T06:33:53Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1139596	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-23T06:34:04Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad	688461974	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-23T06:34:09Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	259461164	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-23T06:34:18Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	16036	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-23T06:03:13Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	370391	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-23T06:03:13Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	292365308	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-23T06:34:16Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad	732716054	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-23T06:34:19Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3707275	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-23T06:04:56Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	210167	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-23T06:04:56Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	151240	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-23T06:02:31Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/summary.txt	14139	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-23T06:34:22Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	WT-PrS-20pct-Day-6	WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	732716054	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L3/samples/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-23T06:34:13Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-20pct-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	EPAS1-Day-6	EPAS1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1034	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/EPAS1-Day-6/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-23T13:51:53Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/EPAS1-Day-6/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	EPAS1-Day-6	EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	37504	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/EPAS1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-23T14:30:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	EPAS1-Day-6	EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	87452	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/EPAS1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-23T14:22:07Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	EPAS1-Day-6	EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	745997	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/EPAS1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-23T14:22:07Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	EPAS1-Day-6	EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/EPAS1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-23T14:30:31Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	EPAS1-Day-6	EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1121565	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/EPAS1-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-23T14:30:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/EPAS1-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
